solute_name,solute_smiles,solvent_name,solvent_smiles,solute_inchikey,S_M,logS_M,MW
N-phenyl-4-methyl-3-nitrobenzohydroxamic acid,C1(=CC=CC=C1)N(O)C(C2=CC(=C(C=C2)C)[N+](=O)[O-])=O,chloroform,C(Cl)(Cl)Cl,OIGXDZJSRMPECU-UHFFFAOYNA-N,1.409,0.148910993,272.26
N-phenyl-4-methyl-3-nitrobenzohydroxamic acid,C1(=CC=CC=C1)N(O)C(C2=CC(=C(C=C2)C)[N+](=O)[O-])=O,ethanol,CCO,OIGXDZJSRMPECU-UHFFFAOYNA-N,0.05,-1.301029996,272.26
N-phenyl-4-methyl-3-nitrobenzohydroxamic acid,C1(=CC=CC=C1)N(O)C(C2=CC(=C(C=C2)C)[N+](=O)[O-])=O,methanol,CO,OIGXDZJSRMPECU-UHFFFAOYNA-N,0.1,-1,272.26
N-phenyl-4-methyl-3-nitrobenzohydroxamic acid,C1(=CC=CC=C1)N(O)C(C2=CC(=C(C=C2)C)[N+](=O)[O-])=O,water,O,OIGXDZJSRMPECU-UHFFFAOYNA-N,0.021,-1.677780705,272.26
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,1-octanol,CCCCCCCCO,JCLYNMPVVXQIJI-UHFFFAOYNA-N,1.119,0.048830087,258.233
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,1-propanol,CCCO,JCLYNMPVVXQIJI-UHFFFAOYNA-N,0.13,-0.886056648,258.233
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,chloroform,C(Cl)(Cl)Cl,JCLYNMPVVXQIJI-UHFFFAOYNA-N,1.377,0.13893394,258.233
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,ethanol,CCO,JCLYNMPVVXQIJI-UHFFFAOYNA-N,0.15,-0.823908741,258.233
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,methanol,CO,JCLYNMPVVXQIJI-UHFFFAOYNA-N,0.3,-0.522878745,258.233
N-phenyl-4-nitrobenzohydroxamic acid,[O-][N+](=O)c2ccc(C(=O)N(O)c1ccccc1)cc2,water,O,JCLYNMPVVXQIJI-UHFFFAOYNA-N,0.027,-1.568636236,258.233
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,1-octanol,CCCCCCCCO,YLYIXDZITBMCIW-UHFFFAOYNA-N,1.153,0.061829307,213.236
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,1-propanol,CCCO,YLYIXDZITBMCIW-UHFFFAOYNA-N,0.11,-0.958607315,213.236
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,chloroform,C(Cl)(Cl)Cl,YLYIXDZITBMCIW-UHFFFAOYNA-N,1.4,0.146128036,213.236
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,ethanol,CCO,YLYIXDZITBMCIW-UHFFFAOYNA-N,0.1,-1,213.236
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,methanol,CO,YLYIXDZITBMCIW-UHFFFAOYNA-N,0.2,-0.698970004,213.236
N-phenylbenzohydroxamic acid,O=C(N(O)c1ccccc1)c2ccccc2,water,O,YLYIXDZITBMCIW-UHFFFAOYNA-N,0.012937498,-2.173394322,213.236
N-vanillylideneaniline,Oc1ccc(cc1OC)C=Nc2ccccc2,methanol,CO,NQTPEBUGIFUYEC-UHFFFAOYNA-N,0.13,-0.886056648,227.263
N-vanillylideneaniline,Oc1ccc(cc1OC)C=Nc2ccccc2,trifluoroethanol,FC(F)(F)CO,NQTPEBUGIFUYEC-UHFFFAOYNA-N,0.072,-1.142667504,227.263
UCExp216-3A,CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,DMSO,O=S(C)C,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.28,-0.552841969,501.58
UCExp216-3A,CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,acetonitrile,N#CC,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.04,-1.397940009,501.58
UCExp216-3A,CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,ethanol,OCC,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.03,-1.522878745,501.58
UCExp216-3A,CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,methanol,OC,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.06,-1.22184875,501.58
UCExp216-3A,CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,toluene,c1ccccc1C,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.01,-2,501.58
Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,DMSO,O=S(C)C,QTFHBEDSKOMZFW-CYSPOYASNA-N,0.06,-1.22184875,516.635
Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,acetonitrile,N#CC,QTFHBEDSKOMZFW-CYSPOYASNA-N,0.125,-0.903437701,516.635
Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,ethanol,OCC,QTFHBEDSKOMZFW-CYSPOYASNA-N,0.07,-1.15490196,516.635
Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,methanol,OC,QTFHBEDSKOMZFW-CYSPOYASNA-N,0.18,-0.744727495,516.635
Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,toluene,c1ccccc1C,QTFHBEDSKOMZFW-CYSPOYASNA-N,0.2,-0.698970004,516.635
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,THF,O1CCCC1,HOKCUULFCASAQT-OLAIDOCJNA-N,0.395,-0.403437701,472.673
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,acetonitrile,N#CC,HOKCUULFCASAQT-OLAIDOCJNA-N,0.02,-1.698970004,472.673
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,benzene,c1ccccc1,HOKCUULFCASAQT-OLAIDOCJNA-N,0.05,-1.301029996,472.673
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,ethanol,OCC,HOKCUULFCASAQT-OLAIDOCJNA-N,0,0,
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,methanol,OC,HOKCUULFCASAQT-OLAIDOCJNA-N,0.03,-1.522878745,472.673
Ugi product 148B,CC(C)(C)NC(=O)C(N(CCCCCCC)C(=O)\C=C\C)c2cc3ccccc3c1ccccc12,toluene,c1ccccc1C,HOKCUULFCASAQT-OLAIDOCJNA-N,0.14,-0.853871964,472.673
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,DMSO,O=S(C)C,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.18,-0.744727495,464.609
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,THF,O1CCCC1,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.49,-0.30980392,464.609
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,acetonitrile,N#CC,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.04,-1.397940009,464.609
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,ethanol,OCC,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.04,-1.397940009,464.609
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,methanol,OC,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.065,-1.188375355,464.609
Ugi product 150D(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,toluene,c1ccccc1C,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.04,-1.397940009,464.609
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,"1,4-dioxane",O1CCOCC1,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.19,-0.721246399,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,1-octanol,OCCCCCCCC,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.01,-2,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,DMSO,O=S(C)C,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.19,-0.721246399,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,THF,O1CCCC1,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.28,-0.552841969,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,acetonitrile,N#CC,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.02,-1.698970004,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,benzene,c1ccccc1,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.03,-1.522878745,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,diethyl ether,O(CC)CC,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.02,-1.698970004,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,ethanol,OCC,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.01,-2,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,ethyl acetate,O=C(OCC)C,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.01,-2,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,methanol,OC,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.02,-1.698970004,504.63
Ugi product 176C (UC),O=C(Cc1ccccc1)N(Cc2ccco2)C(c4cc5ccccc5c3ccccc34)C(=O)NCCCC,toluene,c1ccccc1C,RGGYLRDGJAJICY-ZYMSVLFVNA-N,0.03,-1.522878745,504.63
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,DMF,CN(C)C=O,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.239,-0.621602099,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,DMSO,O=S(C)C,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.229,-0.640164518,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,THF,O1CCCC1,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.258,-0.588380294,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,acetonitrile,N#CC,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.022,-1.657577319,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,benzene,c1ccccc1,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.006,-2.22184875,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,carbon tetrachloride,ClC(Cl)(Cl)Cl,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.003,-2.522878745,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,chloroform,ClC(Cl)Cl,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.567,-0.246416941,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,dichloromethane,C(Cl)Cl,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.238,-0.623423043,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,ethanol,OCC,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.017,-1.769551079,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,methanol,OC,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.046,-1.337242168,443.544
Ugi product 206B(UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccco1)C(c2ccccc2)C(=O)NC(C)(C)C,toluene,c1ccccc1C,BXAOUWIVXLQYOZ-SPEPDGBUNA-N,0.01,-2,443.544
Ugi product 214C(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,THF,O1CCCC1,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.352,-0.453457337,464.609
Ugi product 214C(UC),CC(C)(C)NC(=O)C(N(Cc1ccccc1)C(=O)\C=C\C)c3cc4ccccc4c2ccccc23,methanol,OC,PBZQTKRWYXTXIS-YQFGMCEENA-N,0.007,-2.15490196,464.609
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,DMSO,O=S(C)C,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.38,-0.420216403,549.114
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,THF,O1CCCC1,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.61,-0.214670165,549.114
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,acetonitrile,N#CC,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.04,-1.397940009,549.114
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,ethanol,OCC,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.06,-1.22184875,549.114
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,methanol,OC,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.12,-0.920818754,549.114
Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,toluene,c1ccccc1C,NCOSMKWGNCJPCR-YLHGWYNBNA-N,0.07,-1.15490196,549.114
Ugi product 62E (UC),CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,methanol,OC,MTSJLRXXXJHLDI-VEORKLDJNA-N,0.13,-0.886056648,501.58
acenaphthene,c1cc2cccc3c2c(c1)CC3,"1,2-dichloroethane",ClCCCl,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.820041144,0.260014242,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,"1,4-dioxane",O1CCOCC1,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.519,0.181557774,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-butanol,CCCCO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.2549,-0.593630165,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-decanol,OCCCCCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.3551,-0.449649328,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-heptanol,OCCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.3258,-0.48704892,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-hexanol,CCCCCCO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.312,-0.505845406,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-octanol,CCCCCCCCO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.3236,-0.489991487,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-octanol,OCCCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.257019789,-0.590033439,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-pentanol,OCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.2898,-0.537901619,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,1-propanol,CCCO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.2214,-0.654822383,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.2833,-0.547753425,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,2-butanol,OC(C)CC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.201487433,-0.695752036,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,2-methyl-1-propanol,OCC(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.181675126,-0.74070453,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,2-methyl-2-propanol,OC(C)(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.183621782,-0.736075802,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,2-pentanol,OC(C)CCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.223065978,-0.651566663,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,2-propanol,CC(C)O,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.1719,-0.764724123,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,3-methyl-1-butanol,OCCC(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.214349081,-0.668878374,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,4-methyl-2-pentanol,OC(C)CC(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.202578991,-0.693405596,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,DMSO,CS(=O)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.490071426,-0.309740619,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,THF,C1CCOC1,CWRYPZZKDGJXCA-UHFFFAOYNA-N,2.132,0.3287872,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,acetone,CC(=O)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.857958907,-0.066533513,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,benzene,c1ccccc1,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.711493391,0.233375226,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,butanone,CCC(=O)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.34448477,0.128555887,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,butyl acetate,O=C(OCCCC)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.041523378,0.017669023,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,carbon tetrachloride,ClC(Cl)(Cl)Cl,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.517448843,0.180734086,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,chloroform,C(Cl)(Cl)Cl,CWRYPZZKDGJXCA-UHFFFAOYNA-N,2.114,0.325104983,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,chloroform,ClC(Cl)Cl,CWRYPZZKDGJXCA-UHFFFAOYNA-N,2.114174266,0.325140782,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,cyclohexane,C1CCCCC1,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.6356,-0.196816111,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,decane,CCCCCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.4104,-0.386792648,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,dibutyl ether,O(CCCC)CCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.6696,-0.174184555,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,diethyl ether,CCOCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.9422,-0.0258569,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,diisopropyl ether,O(C(C)C)C(C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.631352145,-0.19972834,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,ethanol,CCO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.1794,-0.746177561,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,ethyl acetate,O=C(OCC)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,1.057,0.024074987,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,heptane,CCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.417,-0.379863945,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,hexane,CCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.3938,-0.404724288,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,methanol,CO,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.1319,-0.879755204,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,methyl acetate,O=C(OC)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.832161443,-0.07979241,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,methyl tert-butyl ether,O(C(C)(C)C)C,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.756,-0.121478204,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,octane,CCCCCCCC,CWRYPZZKDGJXCA-UHFFFAOYNA-N,0.4221,-0.374584648,154.212
acenaphthene,c1cc2cccc3c2c(c1)CC3,water,O,CWRYPZZKDGJXCA-UHFFFAOYNA-N,2.61E-05,-4.585000004,154.212
acetaminophen,CC(=O)Nc1ccc(cc1)O,1-octanol,OCCCCCCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.155799033,-0.8075,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,2-butoxyethanol,CCCCOCCO,RZVAJINKPMORJF-BGGKNDAXNA-N,0.468931179,-0.328890891,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,2-ethoxyethanol,CCOCCO,RZVAJINKPMORJF-BGGKNDAXNA-N,1.236261258,0.092110213,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,2-isopropoxyethanol,OCCOC(C)C,RZVAJINKPMORJF-BGGKNDAXNA-N,0.760220052,-0.11906068,
acetaminophen,CC(=O)Nc1ccc(cc1)O,2-propoxyethanol,OCCOCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.697796688,-0.156271096,
acetaminophen,CC(=O)Nc1ccc(cc1)O,3-methoxy-1-butanol,OCCC(OC)C,RZVAJINKPMORJF-BGGKNDAXNA-N,0.581976923,-0.235094236,
acetaminophen,CC(=O)Nc1ccc(cc1)O,DMSO,CS(=O)C,RZVAJINKPMORJF-BGGKNDAXNA-N,2.879587018,0.459330207,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,RZVAJINKPMORJF-BGGKNDAXNA-N,1.24048396,0.072720678,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,acetonitrile,N#CC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.1445,-0.840259586,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,ethanol,CCO,RZVAJINKPMORJF-BGGKNDAXNA-N,0.886,-0.052566278,151.165
acetaminophen,CC(=O)Nc1ccc(cc1)O,water,O,RZVAJINKPMORJF-BGGKNDAXNA-N,0.093326119,-1.031528209,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,"1,4-dioxane",O1CCOCC1,RZVAJINKPMORJF-BGGKNDAXNA-N,0.232,-0.700807221,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-butanol,CCCCO,RZVAJINKPMORJF-BGGKNDAXNA-N,0.472,-0.32627742,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-heptanol,OCCCCCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.1955,-0.709480526,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-hexanol,OCCCCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.264,-0.578648587,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-octanol,OCCCCCCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.147666667,-0.831596544,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-pentanol,OCCCCC,RZVAJINKPMORJF-BGGKNDAXNA-N,0.449,-0.365710404,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,1-propanol,CCCO,RZVAJINKPMORJF-BGGKNDAXNA-N,0.692,-0.160482391,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,2-propanol,CC(O)C,RZVAJINKPMORJF-BGGKNDAXNA-N,0.6955,-0.158177547,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,DMF,O=C(NC)C,RZVAJINKPMORJF-BGGKNDAXNA-N,5.016,0.700357528,151.165
acetaminophen,O=C(Nc1ccc(O)cc1)C,THF,C1CCOC1,RZVAJINKPMORJF-BGGKNDAXNA-N,0.9255,-0.034149049,151.165
